submission_id,participant_id,status,custom_study_tncs_accepted_at,started_at,completed_at,reviewed_at,archived_at,time_taken,completion_code,total_approvals,fluent_languages,age,sex,ethnicity_simplified,country_of_birth,country_of_residence,nationality,language,student_status,employment_status
663bcc7ae2a98f8d3c22cf72,5eaac1b48d712102356b170f,RETURNED,Not Applicable,2024-05-08T19:03:22.614000Z,,,,,,1250,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663bcdc4afc35b6f6e1f7a97,5c92f797803bff0017fef8dd,RETURNED,Not Applicable,2024-05-08T19:18:52.061000Z,,,,,,1698,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663bcdd36538e1d40fad2442,5d1c9d39ff67e3000140ca87,RETURNED,Not Applicable,2024-05-08T19:09:07.168000Z,,,,,,2213,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663bd1d83a1c25dadad01910,572f526c3c27e7000e0b8aaa,RETURNED,Not Applicable,2024-05-08T19:26:16.017000Z,,,,,,4601,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663bdcd8ea517a2612667d5b,5b88002a7bb9e90001f0703f,RETURNED,Not Applicable,2024-05-08T20:13:15.713000Z,,,,,,1934,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663bdddfe2f735a796451b7d,5ee4a14b578f8a000b384376,RETURNED,Not Applicable,2024-05-08T20:17:35.697000Z,,,,,,1591,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663be3c07abc966ef7ec5975,63052f20afc39e87110eb83e,RETURNED,Not Applicable,2024-05-08T20:44:23.123000Z,,,,,,2139,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663be4438d6416dfbb012426,5b2a72f7c293b90001732b89,RETURNED,Not Applicable,2024-05-08T20:54:51.072000Z,,,,,,1977,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663be8bbfcd5c35ff76dcccf,65c349313a148edd8311e6a6,RETURNED,Not Applicable,2024-05-08T21:03:55.324000Z,2024-05-08T21:56:50.668000Z,,2024-05-08T21:57:26.884000Z,,C1E7Y3R1,199,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c8bceda23769fc4df8bbb,5dfe77c2f9e750afd4f58dda,RETURNED,Not Applicable,2024-05-09T08:39:52.013000Z,,,,,,275,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c8c468460bcf23a6b4b96,5fe2276cdfad15d6b6d28c73,RETURNED,Not Applicable,2024-05-09T08:41:54.608000Z,,,,,,598,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c96450a44d9466da40a73,5f54efb57ef2f08614f253e5,RETURNED,Not Applicable,2024-05-09T09:34:21.695000Z,,,,,,1495,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c99b6b2aaa94f924431cc,63cfee94707bca4ddee3eb05,RETURNED,Not Applicable,2024-05-09T09:39:06.208000Z,2024-05-09T09:50:07.524000Z,,2024-05-09T09:50:08.278000Z,,CTRA8B01,1291,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c9b465de915bdab8d3028,6539185ae1c6f8b919b85f12,APPROVED,Not Applicable,2024-05-09T09:45:42.935000Z,2024-05-09T15:39:15.344000Z,2024-05-09T15:39:15.610000Z,,21213,Manual Completion,291,English,22,Female,White,Australia,Australia,Australia,English,No,Part-Time
663c9cb732d016db00a73c64,634e460a7da3fef3d5a9faf3,RETURNED,Not Applicable,2024-05-09T09:51:51.056000Z,,,,,,938,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663ca0218c6e1f1acc505a47,6128affc7322ddbb3e16dcb3,TIMED-OUT,Not Applicable,2024-05-09T10:06:25.834000Z,,,,519707,,1284,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
663cabaa5ea2e23e9e647b4a,5a8367b9190420000155ec2a,RETURNED,Not Applicable,2024-05-09T10:55:38.711000Z,,,,,,3057,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663cafa9c72cce16d7dcd4f5,64033cb754a87f6c919f305a,REJECTED,Not Applicable,2024-05-09T11:12:41.302000Z,2024-05-09T12:30:43.878000Z,2024-05-10T07:06:55.124000Z,2024-05-09T12:30:44.428000Z,4683,C1E7Y3R1,920,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663cf117e2986c4e8ee4f538,63072cbb8d31e73a4348b374,RETURNED,Not Applicable,2024-05-09T15:51:59.201000Z,,,,,,247,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663cf5dcf69bdd34b1e66ccf,5eb64825c23fbf5300fb5bd9,RETURNED,Not Applicable,2024-05-09T16:23:00.053000Z,,,,,,642,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663cf5deae2643055a1fc0e6,5c80e889a1d4b900114f2be3,RETURNED,Not Applicable,2024-05-09T16:12:26.774000Z,,,,,,1811,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663cf72285ed23389ec40506,645d03acd1302079adbc39f9,RETURNED,Not Applicable,2024-05-09T16:17:43.475000Z,,,,,,753,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663cf9ab6c42c203ff5a2443,6347c42aae670afaf618bb62,REJECTED,Not Applicable,2024-05-09T16:28:27.622000Z,2024-05-09T17:11:00.075000Z,2024-05-10T08:35:21.375000Z,2024-05-09T17:12:17.948000Z,2553,C1E7Y3R1,977,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663cfc7a1f86aadaa4a188b0,65bcba7abc3559a97b375589,RETURNED,Not Applicable,2024-05-09T16:40:26.538000Z,,,,,,198,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d03c1d4af184812ece06e,5ca650fc557aec0012e200d8,RETURNED,Not Applicable,2024-05-09T17:11:29.971000Z,,,,,,2505,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d0540c1bfc22c05517122,5f356cbffb4cea5170d04fd9,RETURNED,Not Applicable,2024-05-09T17:20:16.603000Z,,,,,,1571,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d06bf7aada98bf81decc2,588a4cbb670d6600012bd509,RETURNED,Not Applicable,2024-05-09T17:34:15.458000Z,,,,,,1276,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d07eb1ca0c5ab7f0ecb8c,58954e2dc88c680001dd4b7e,REJECTED,Not Applicable,2024-05-09T17:29:15.015000Z,2024-05-09T17:52:32.418000Z,2024-05-10T20:30:34.489000Z,2024-05-09T17:54:19.695000Z,1398,C1E7Y3R1,2838,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d0fa211aa8e5d9149fd41,5755c957eb80c4000741a9ce,RETURNED,Not Applicable,2024-05-09T18:03:51.212000Z,,,,,,3592,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d11a4be0adfe10c9c3fc3,6310c063bd0cce86b0289d20,RETURNED,Not Applicable,2024-05-09T18:10:48.078000Z,,,,,,1959,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d137af372d5e7ae866619,63d5021468a31efc02740c1e,RETURNED,Not Applicable,2024-05-09T18:18:34.746000Z,,,,,,966,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d1439b2d8b1df744bd1a9,5e38397719e44f0244389781,RETURNED,Not Applicable,2024-05-09T18:28:08.786000Z,,,,,,1437,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663d15748bffe0db4871686a,5d801f81d252d7001c835ce3,RETURNED,Not Applicable,2024-05-09T18:27:00.684000Z,,,,,,1511,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663dd7c08d2f4c88355633c7,5e2737725b323795f4add395,TIMED-OUT,Not Applicable,2024-05-10T08:16:00.543000Z,,,,439933,,1509,English,25,Male,Mixed,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED
663dd8d04e63750d41a9864e,5bdc538e2b9e8d0001b9fbbf,RETURNED,Not Applicable,2024-05-10T08:20:38.514000Z,,,,,,780,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663ddf9d9b8658f283a6edc2,6151797ab0b64a8275ab4f1e,RETURNED,Not Applicable,2024-05-10T08:50:11.073000Z,2024-05-10T09:22:48.805000Z,,2024-05-10T09:24:14.049000Z,,C1E7Y3R1,409,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663de2ae2f48283d2cb9dfdf,65de12a7fcbc6ef9331bcc98,RETURNED,Not Applicable,2024-05-10T09:12:38.917000Z,,,,,,178,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663de5a887b8b2e42325d08a,58f4a7947b2e410001c2edde,RETURNED,Not Applicable,2024-05-10T09:15:28.322000Z,,,,,,3474,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663de5ffcf6dbaed43048fe1,65b8fece61bbe71242f20324,RETURNED,Not Applicable,2024-05-10T09:16:47.577000Z,,,,,,128,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663deca8288207e2d47a31a2,545d347afdf99b7f9fca22c7,RETURNED,Not Applicable,2024-05-10T09:45:27.461000Z,,,,,,2245,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663df197ebb82b0292f96e9a,5a7e592017ef3500017050ab,RETURNED,Not Applicable,2024-05-10T10:06:21.920000Z,,,,,,123,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663df21fdfb129e1183b88cb,631748d718be5f44496bf754,RETURNED,Not Applicable,2024-05-10T10:08:31.229000Z,,,,,,112,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663df4a82d3bf35db3010db9,631610af8e747093cd90e00d,RETURNED,Not Applicable,2024-05-10T10:19:26.247000Z,,,,,,1594,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663df54e4d2519ae1c93ec1a,62bd685ac3edc9ad0d77812b,REJECTED,Not Applicable,2024-05-10T10:22:06.775000Z,2024-05-10T10:55:51.978000Z,2024-05-10T20:03:10.540000Z,2024-05-10T10:55:52.615000Z,2026,C1E7Y3R1,1639,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663dfd38d9149d1b9242c7ee,647ffbcfcf8adc8070bc2291,REJECTED,Not Applicable,2024-05-10T10:55:52.118000Z,2024-05-10T11:45:52.558000Z,2024-05-11T10:18:24.685000Z,2024-05-10T11:45:53.410000Z,3001,C1E7Y3R1,2816,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663e04711d6d94c065c11bcc,64f3036a5b5f2feae0b1f51b,RETURNED,Not Applicable,2024-05-10T11:29:23.803000Z,,,,,,503,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663e0a549350a2e95b951540,5d49d17b3dad1f0001e2aba1,RETURNED,Not Applicable,2024-05-10T11:51:48.620000Z,,,,,,2250,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663e0ca2bc13754154dba3f6,634688daf4776ef459edf673,TIMED-OUT,Not Applicable,2024-05-10T12:01:50.467000Z,,,,426384,,294,English,31,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Full-Time
663f5e2c73b8dcb3413327d1,60df600d4d82e048f751a54c,RETURNED,Not Applicable,2024-05-11T12:03:23.445000Z,,,,,,293,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
